index,variable,value,Selected
1465,Men have more choice,Not selected,False
1466,Men have more choice,Men have more choice,True
1467,Men have more choice,Not selected,False
1468,Men have more choice,Not selected,False
1469,Men have more choice,Not selected,False
1470,Men have more choice,Not selected,False
1471,Men have more choice,Not selected,False
1474,Men have more choice,Not selected,False
1475,Men have more choice,Not selected,False
1476,Men have more choice,Not selected,False
1477,Men have more choice,Not selected,False
1478,Men have more choice,Men have more choice,True
1479,Men have more choice,Not selected,False
1480,Men have more choice,Not selected,False
1481,Men have more choice,Not selected,False
1482,Men have more choice,Not selected,False
1483,Men have more choice,Not selected,False
1484,Men have more choice,Not selected,False
1486,Men have more choice,Not selected,False
1489,Men have more choice,Men have more choice,True
1493,Men have more choice,Not selected,False
1494,Men have more choice,Not selected,False
1495,Men have more choice,Not selected,False
1496,Men have more choice,Men have more choice,True
1498,Men have more choice,Not selected,False
1500,Men have more choice,Not selected,False
1501,Men have more choice,Not selected,False
1502,Men have more choice,Not selected,False
1503,Men have more choice,Not selected,False
1506,Men have more choice,Not selected,False
1507,Men have more choice,Not selected,False
1508,Men have more choice,Not selected,False
1512,Men have more choice,Not selected,False
1513,Men have more choice,Not selected,False
1514,Men have more choice,Men have more choice,True
1515,Men have more choice,Not selected,False
1516,Men have more choice,Men have more choice,True
1517,Men have more choice,Not selected,False
1519,Men have more choice,Not selected,False
1520,Men have more choice,Men have more choice,True
1521,Men have more choice,Not selected,False
1525,Men have more choice,Not selected,False
1529,Men have more choice,Not selected,False
1530,Men have more choice,Not selected,False
1535,Men have more choice,Not selected,False
1536,Men have more choice,Not selected,False
1537,Men have more choice,Not selected,False
1539,Men have more choice,Not selected,False
1542,Men have more choice,Not selected,False
1544,Men have more choice,Not selected,False
1545,Men have more choice,Men have more choice,True
1546,Men have more choice,Not selected,False
1547,Men have more choice,Not selected,False
1552,Men have more choice,Not selected,False
1553,Men have more choice,Men have more choice,True
1554,Men have more choice,Not selected,False
1555,Men have more choice,Not selected,False
1556,Men have more choice,Not selected,False
1557,Men have more choice,Not selected,False
1558,Men have more choice,Not selected,False
1559,Men have more choice,Not selected,False
1560,Men have more choice,Not selected,False
1561,Men have more choice,Not selected,False
1562,Men have more choice,Not selected,False
1563,Men have more choice,Not selected,False
1564,Men have more choice,Not selected,False
1566,Men have more choice,Not selected,False
1567,Men have more choice,Not selected,False
1568,Men have more choice,Not selected,False
1569,Men have more choice,Not selected,False
1570,Men have more choice,Not selected,False
1571,Men have more choice,Not selected,False
1572,Men have more choice,Not selected,False
1573,Men have more choice,Not selected,False
1575,Men have more choice,Not selected,False
1577,Men have more choice,Not selected,False
1578,Men have more choice,Men have more choice,True
1581,Men have more choice,Not selected,False
1582,Men have more choice,Not selected,False
1585,Men have more choice,Not selected,False
1586,Men have more choice,Not selected,False
1587,Men have more choice,Not selected,False
1589,Men have more choice,Not selected,False
1592,Men have more choice,Not selected,False
1594,Men have more choice,Not selected,False
1595,Men have more choice,Not selected,False
1597,Men have more choice,Not selected,False
1598,Men have more choice,Not selected,False
1599,Men have more choice,Not selected,False
1600,Men have more choice,Not selected,False
1601,Men have more choice,Not selected,False
1602,Men have more choice,Not selected,False
1603,Men have more choice,Not selected,False
1607,Men have more choice,Not selected,False
1608,Men have more choice,Not selected,False
1609,Men have more choice,Not selected,False
1610,Men have more choice,Men have more choice,True
1611,Men have more choice,Men have more choice,True
1612,Men have more choice,Not selected,False
1613,Men have more choice,Not selected,False
2,Men have more promotion/professional development opportunities,Not selected,False
4,Men have more promotion/professional development opportunities,Not selected,False
5,Men have more promotion/professional development opportunities,Not selected,False
6,Men have more promotion/professional development opportunities,Not selected,False
8,Men have more promotion/professional development opportunities,Not selected,False
9,Men have more promotion/professional development opportunities,Men have more promotion/professional development opportunities,True
10,Men have more promotion/professional development opportunities,Not selected,False
13,Men have more promotion/professional development opportunities,Not selected,False
16,Men have more promotion/professional development opportunities,Not selected,False
17,Men have more promotion/professional development opportunities,Not selected,False
18,Men have more promotion/professional development opportunities,Not selected,False
21,Men have more promotion/professional development opportunities,Not selected,False
22,Men have more promotion/professional development opportunities,Men have more promotion/professional development opportunities,True
23,Men have more promotion/professional development opportunities,Not selected,False
25,Men have more promotion/professional development opportunities,Not selected,False
30,Men have more promotion/professional development opportunities,Not selected,False
34,Men have more promotion/professional development opportunities,Not selected,False
35,Men have more promotion/professional development opportunities,Men have more promotion/professional development opportunities,True
36,Men have more promotion/professional development opportunities,Men have more promotion/professional development opportunities,True
41,Men have more promotion/professional development opportunities,Not selected,False
42,Men have more promotion/professional development opportunities,Not selected,False
44,Men have more promotion/professional development opportunities,Not selected,False
46,Men have more promotion/professional development opportunities,Men have more promotion/professional development opportunities,True
49,Men have more promotion/professional development opportunities,Not selected,False
50,Men have more promotion/professional development opportunities,Men have more promotion/professional development opportunities,True
