index,variable,value,Selected
1299,Greater risk of being accused of sexual harassment,Greater risk of being accused of sexual harassment,True
1300,Greater risk of being accused of sexual harassment,Not selected,False
1301,Greater risk of being accused of sexual harassment,Not selected,False
1302,Greater risk of being accused of sexual harassment,Not selected,False
1304,Greater risk of being accused of sexual harassment,Not selected,False
1305,Greater risk of being accused of sexual harassment,Not selected,False
1306,Greater risk of being accused of sexual harassment,Not selected,False
1307,Greater risk of being accused of sexual harassment,Not selected,False
1308,Greater risk of being accused of sexual harassment,Not selected,False
1309,Greater risk of being accused of sexual harassment,Greater risk of being accused of sexual harassment,True
1310,Greater risk of being accused of sexual harassment,Not selected,False
1312,Greater risk of being accused of sexual harassment,Not selected,False
1314,Greater risk of being accused of sexual harassment,Greater risk of being accused of sexual harassment,True
1315,Greater risk of being accused of sexual harassment,Greater risk of being accused of sexual harassment,True
1316,Greater risk of being accused of sexual harassment,Not selected,False
1317,Greater risk of being accused of sexual harassment,Not selected,False
1318,Greater risk of being accused of sexual harassment,Not selected,False
1319,Greater risk of being accused of sexual harassment,Greater risk of being accused of sexual harassment,True
1320,Greater risk of being accused of sexual harassment,Not selected,False
1321,Greater risk of being accused of sexual harassment,Greater risk of being accused of sexual harassment,True
1325,Greater risk of being accused of sexual harassment,Not selected,False
1326,Greater risk of being accused of sexual harassment,Not selected,False
1327,Greater risk of being accused of sexual harassment,Greater risk of being accused of sexual harassment,True
1328,Greater risk of being accused of sexual harassment,Not selected,False
1329,Greater risk of being accused of sexual harassment,Not selected,False
1331,Greater risk of being accused of sexual harassment,Not selected,False
1332,Greater risk of being accused of sexual harassment,Not selected,False
1334,Greater risk of being accused of sexual harassment,Greater risk of being accused of sexual harassment,True
1336,Greater risk of being accused of sexual harassment,Not selected,False
1337,Greater risk of being accused of sexual harassment,Greater risk of being accused of sexual harassment,True
1338,Greater risk of being accused of sexual harassment,Greater risk of being accused of sexual harassment,True
1340,Greater risk of being accused of sexual harassment,Not selected,False
1341,Greater risk of being accused of sexual harassment,Greater risk of being accused of sexual harassment,True
1343,Greater risk of being accused of sexual harassment,Greater risk of being accused of sexual harassment,True
1348,Greater risk of being accused of sexual harassment,Greater risk of being accused of sexual harassment,True
1350,Greater risk of being accused of sexual harassment,Not selected,False
1351,Greater risk of being accused of sexual harassment,Greater risk of being accused of sexual harassment,True
1352,Greater risk of being accused of sexual harassment,Not selected,False
1353,Greater risk of being accused of sexual harassment,Greater risk of being accused of sexual harassment,True
1354,Greater risk of being accused of sexual harassment,Not selected,False
1355,Greater risk of being accused of sexual harassment,Not selected,False
1356,Greater risk of being accused of sexual harassment,Greater risk of being accused of sexual harassment,True
1357,Greater risk of being accused of sexual harassment,Greater risk of being accused of sexual harassment,True
1358,Greater risk of being accused of sexual harassment,Greater risk of being accused of sexual harassment,True
1359,Greater risk of being accused of sexual harassment,Not selected,False
1361,Greater risk of being accused of sexual harassment,Not selected,False
1362,Greater risk of being accused of sexual harassment,Greater risk of being accused of sexual harassment,True
1363,Greater risk of being accused of sexual harassment,Greater risk of being accused of sexual harassment,True
1365,Greater risk of being accused of sexual harassment,Greater risk of being accused of sexual harassment,True
1367,Greater risk of being accused of sexual harassment,Not selected,False
1368,Greater risk of being accused of sexual harassment,Not selected,False
1369,Greater risk of being accused of sexual harassment,Not selected,False
1370,Greater risk of being accused of sexual harassment,Not selected,False
1372,Greater risk of being accused of sexual harassment,Greater risk of being accused of sexual harassment,True
1373,Greater risk of being accused of sexual harassment,Not selected,False
1375,Greater risk of being accused of sexual harassment,Not selected,False
